管線材質	ORDER_SEQ	0	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	-	A	B	D	E	合計.1	-.1	A.1	B.1	D.1	E.1	需求總計	-.2	A.2	B.2	D.2	E.2	缺料總計	先不領	可領料	CHECK	-.3	A.3	B.3	D.3	E.3	領料總計	7/2	7/9	7/11	8/15	Unnamed: 47	7/2.1	7/10	8/15.1	Unnamed: 51	7/2.2	7/10.1	7/11.1	8/15.2	Unnamed: 56	7/2.3	7/10.2	8/15.3	Unnamed: 60	7/2.4	7/10.3	7/11.2	8/15.4
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	8	4	S-40	S-40	"8"" S-40 X 4"" S-40"		PC	R25994	預製	7		4	4	0	0	0	4	0	4	0	0	0	4	0	4	0	0	0	0	0	0				0	0	0	4	0	4																2	2					
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	6	4	S-40	S-40	"6"" S-40 X 4"" S-40"		PC	R25992	預製	11		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0				0	1	0	0	0	1							1															
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	4	2	S-40	S-80	"4"" S-40 X 2"" S-80"		PC	R26196	預製	19		17	17	0	16	0	1	0	17	0	16	0	1	0	17	0	0	0	0	0	0				0	16	0	1	0	17							16									1						
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	3	1.5	S-40	S-80	"3"" S-40 X 1-1/2"" S-80"		PC	R26193	預製	11		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	-1	0	0	0	-1				0	0	0	0	0	0																						
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	2	1.5	S-80	S-80	"2"" S-80 X 1-1/2"" S-80"		PC	R25546	預製	2		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0				0	0	0	1	0	1															1							
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	2	1	S-80	S-80	"2"" S-80 X 1"" S-80"		PC	R25544	預製	10		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0				0	2	0	0	0	2						2																
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME  NACE	6	4	S-160	S-120	"6"" S-160 X 4"" S-120"		PC	R855390	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"		PC	R441276	預製	3		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	0	0	0				0	0	0	3	0	3																		3				
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C)	8	4	S-140	S-120	"8"" S-140 X 4"" S-120"		PC	R752682	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C)	8	6	S-140	S-160	"8"" S-140 X 6"" S-160"		PC	R458994	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	321	HALF COUPLING CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""		PC	S00166	預製	22		15	15	0	0	9	6	0	15	0	0	9	6	0	15	0	0	0	0	0	0				0	0	9	6	0	15										9					6							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	8	0.75	 	 	"8"" X 3/4"""		PC	S07382	預製	17		8	8	0	0	0	8	0	8	0	0	0	8	0	8	0	0	0	0	0	0				0	0	0	8	0	8															8							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	8	1.5	 	 	"8"" X 1-1/2"""		PC	S07380	預製	4		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	8	1	 	 	"8"" X 1"""		PC	S07381	預製	17		6	6	0	0	0	6	0	6	0	0	0	6	0	6	0	0	0	-6	0	-6				0	0	0	0	0	0																						
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	6	0.75	 	 	"6"" X 3/4"""		PC	S07387	預製	22		8	8	0	0	0	8	0	8	0	0	0	8	0	8	0	0	0	0	0	0				0	0	0	8	0	8															8							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	6	1.5	 	 	"6"" X 1-1/2"""		PC	S07385	預製	11		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0				0	0	0	1	0	1															1							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	6	1	 	 	"6"" X 1"""		PC	S07386	預製	23		4	4	0	0	0	4	0	4	0	0	0	4	0	4	0	0	0	0	0	0				0	0	0	4	0	4															4							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	4	0.75	 	 	"4"" X 3/4"""		PC	S07397	預製	14		7	7	0	2	0	5	0	7	0	2	0	5	0	7	0	0	0	0	0	0				0	2	0	5	0	7						2									5							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	4	1.5	 	 	"4"" X 1-1/2"""		PC	S07395	預製	5		3	3	0	2	0	1	0	3	0	2	0	1	0	3	0	0	0	0	0	0				0	2	0	1	0	3						2									1							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	4	1	 	 	"4"" X 1"""		PC	S07396	預製	9		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	0	0	0				0	0	0	3	0	3															3							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	3	0.75	 	 	"3"" X 3/4"""		PC	S07402	預製	33		20	20	0	9	0	11	0	20	0	9	0	11	0	20	0	0	0	0	0	0				0	9	0	11	0	20						9									11							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	3	1	 	 	"3"" X 1"""		PC	S07401	預製	20		6	6	0	0	0	6	0	6	0	0	0	6	0	6	0	0	0	0	0	0				0	0	0	6	0	6															6							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	2	0.75	 	 	"2"" X 3/4"""		PC	S07411	預製	30		3	3	0	0	1	2	0	3	0	0	1	2	0	3	0	0	0	0	0	0				0	0	1	2	0	3										1					2							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS  NACE	2	0.75	 	 	"2"" X 3/4"""		PC	S297972	預製	6		5	5	0	0	5	0	0	5	0	0	5	0	0	5	0	0	0	0	0	0				0	0	5	0	0	5										5												
碳鋼	331	THREDOLET CL3000 FNPT CS A105  MSS   	6	0.75	 	 	"6"" X 3/4"""		PC	N06732	預製	0		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	331	THREDOLET CL3000 FNPT CS A105  MSS   	4	0.75	 	 	"4"" X 3/4"""		PC	N06742	預製	2		3	3	0	2	0	1	0	3	0	2	0	1	0	3	0	-2	0	-1	0	-3				0	0	0	0	0	0																						
碳鋼	331	THREDOLET CL3000 FNPT CS A105  MSS   	3	0.75	 	 	"3"" X 3/4"""		PC	N06747	預製	0		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	331	THREDOLET CL3000 FNPT CS A105  MSS   	2	0.75	 	 	"2"" X 3/4"""		PC	N06756	預製	20		19	19	0	18	0	1	0	19	0	18	0	1	0	19	0	-18	0	-1	0	-19				0	0	0	0	0	0																						
碳鋼	332	WELDOLET  BW CS A105  MSS   	6	2	S-40	S-80	"6"" S-40 X 2"" S-80"		PC	R22455	預製	8		4	4	0	1	0	3	0	4	0	1	0	3	0	4	0	0	0	0	0	0				0	1	0	3	0	4						1									3							
碳鋼	332	WELDOLET  BW CS A105  MSS  NACE	8	1.5	S-140	S-160	"8"" S-140 X 1-1/2"" S-160"		PC	R735698	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	332	WELDOLET  BW CS A105  MSS  NACE	8	1	S-140	S-160	"8"" S-140 X 1"" S-160"		PC	R735594	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	332	WELDOLET  BW CS A105  MSS  NACE	6	1	S-160	S-160	"6"" S-160 X 1"" S-160"		PC	R735118	預製	3		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	-2	0	0	-2				0	0	0	0	0	0																						
碳鋼	332	WELDOLET  BW CS A105  MSS  NACE	4	1	S-120	S-160	"4"" S-120 X 1"" S-160"		PC	R478135	預製	2		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""		PC	S00044	預製	79		47	47	0	46	0	1	0	47	0	46	0	1	0	47	0	0	0	0	0	0				0	46	0	1	0	47						46									1							
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME   	1	 	 	 	"1"""		PC	S00045	預製	137		76	75	0	46	18	11	0	75	0	46	18	11	0	75	0	30	-18	-11	0	1				0	76	0	0	0	76						76																
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""		PC	S00046	預製	45		18	18	0	9	4	5	0	18	0	9	4	5	0	18	0	0	0	0	0	0				0	9	4	5	0	18						9				4					5							
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""		PC	S00047	預製	97		22	22	0	0	22	0	0	22	0	0	22	0	0	22	0	0	0	0	0	0				0	0	22	0	0	22										22												
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""		PC	S298015	預製	9		9	9	0	0	9	0	0	9	0	0	9	0	0	9	0	6	-9	0	0	-3				0	6	0	0	0	6						6																
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME  NACE	0.5	 	 	 	"1/2"""		PC	S298011	預製	8		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	0	0	0	0				0	0	4	0	0	4										4												
碳鋼	351	FULL COUPLING CL6000 SW CS A105  ASME   	1	 	 	 	"1"""		PC	S01530	預製	5		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	1	0	0	1										1												
碳鋼	351	FULL COUPLING CL6000 SW CS A105  ASME  NACE	1	 	 	 	"1"""		PC	S198141	預製	8		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	0	0	0	0				0	0	4	0	0	4										4												
碳鋼	362	CONC. REDU. COUPLING CL3000 SW CS A105  ASME   	1	0.5	 	 	"1"" X 1/2"""		PC	R00328	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2										2												
碳鋼	362	CONC. REDU. COUPLING CL3000 SW CS A105  ASME   	1	0.75	 	 	"1"" X 3/4"""		PC	R00329	預製	4		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	0	0	0	0				0	0	4	0	0	4										4												
碳鋼	362	CONC. REDU. COUPLING CL3000 SW CS A105  ASME  NACE	1	0.5	 	 	"1"" X 1/2"""		PC	R7198469	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	-2	0	0	-2				0	0	0	0	0	0																						
碳鋼	362	CONC. REDU. COUPLING CL6000 SW CS A105  ASME  NACE	1	0.75	 	 	"1"" X 3/4"""		PC	R6663892	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2										2												
碳鋼	362	CONC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	3	1.5	S-40	S-80	"3"" S-40 X 1-1/2"" S-80"		PC	S01888	預製	3		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0				0	2	0	0	0	2								2														
碳鋼	362	CONC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS  NACE	2	1.5	S-80	S-80	"2"" S-80 X 1-1/2"" S-80"		PC	S157016	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	-2	0	0	-2				0	0	0	0	0	0																						
碳鋼	362	CONC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1.5	0.75	S-80	S-80	"1-1/2"" S-80 X 3/4"" S-80"		PC	S03142	預製	6		6	6	0	6	0	0	0	6	0	6	0	0	0	6	0	-1	0	0	0	-1				0	5	0	0	0	5								5														
碳鋼	362	CONC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1	0.5	S-80	S-80	"1"" S-80 X 1/2"" S-80"		PC	S01276	預製	12		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2													2									
碳鋼	362	CONC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1	0.75	S-80	S-80	"1"" S-80 X 3/4"" S-80"		PC	S01274	預製	27		17	17	0	9	8	0	0	17	0	9	8	0	0	17	0	-5	0	0	0	-5				0	4	8	0	0	12								4					8									
碳鋼	362	CONC. SWAGE NIPPLE  PBE CS A234-WPB  MSS  NACE	1.5	1	S-80	S-80	"1-1/2"" S-80 X 1"" S-80"		PC	S156121	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2													2									
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	3	1	S-40	S-80	"3"" S-40 X 1"" S-80"		PC	S11360	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	1	0	0	1												1										
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	2	0.75	S-80	S-80	"2"" S-80 X 3/4"" S-80"		PC	S04841	預製	9		8	8	0	8	0	0	0	8	0	8	0	0	0	8	0	-3	0	0	0	-3				0	5	0	0	0	5								5														
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	2	1.5	S-80	S-80	"2"" S-80 X 1-1/2"" S-80"		PC	S04843	預製	29		25	25	0	22	1	2	0	25	0	22	1	2	0	25	0	0	0	0	0	0				0	22	1	2	0	25								22					1				2					
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	2	1	S-80	S-80	"2"" S-80 X 1"" S-80"		PC	S04842	預製	3		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0				0	2	0	0	0	2								2														
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS  NACE	2	1	S-160	S-160	"2"" S-160 X 1"" S-160"		PC	S158996	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1.5	0.5	S-80	S-80	"1-1/2"" S-80 X 1/2"" S-80"		PC	S03709	預製	29		28	28	0	28	0	0	0	28	0	28	0	0	0	28	0	-28	0	0	0	-28				0	0	0	0	0	0																						
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1.5	0.75	S-80	S-80	"1-1/2"" S-80 X 3/4"" S-80"		PC	S03708	預製	6		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0				0	2	0	0	0	2								2														
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1.5	1	S-80	S-80	"1-1/2"" S-80 X 1"" S-80"		PC	S03707	預製	6		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0				0	1	0	0	0	1								1														
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1	0.5	S-80	S-80	"1"" S-80 X 1/2"" S-80"		PC	S03712	預製	7		4	4	0	0	0	4	0	4	0	0	0	4	0	4	0	0	0	0	0	0				0	0	0	4	0	4																	4					
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1	0.75	S-80	S-80	"1"" S-80 X 3/4"" S-80"		PC	S03711	預製	5		4	4	0	4	0	0	0	4	0	4	0	0	0	4	0	-4	0	0	0	-4				0	0	0	0	0	0																						
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME   	8	4	S-40	S-40	"8"" S-40 X 4"" S-40"		PC	R16291	預製	3		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	-2	0	-2		1	V	0	0	0	1	0	1																	1					
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME   	6	3	S-40	S-40	"6"" S-40 X 3"" S-40"		PC	R16288	預製	2		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME   	3	2	S-40	S-80	"3"" S-40 X 2"" S-80"		PC	R16329	預製	6		6	6	0	0	0	6	0	6	0	0	0	6	0	6	0	0	0	-6	0	-6				0	0	0	0	0	0																						
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	2	1.5	S-80	S-80	"2"" S-80 X 1-1/2"" S-80"		PC	R341360	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2													2									
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	1	0.5	S-160	S-160	"1"" S-160 X 1/2"" S-160"		PC	R442217	預製	22		12	12	0	0	0	12	0	12	0	0	0	12	0	12	0	0	0	0	0	0				0	0	0	12	0	12																	12					
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"		PC	R442245	預製	3		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	0	0	0				0	0	0	3	0	3																	3					
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME   	6	4	S-40	S-40	"6"" S-40 X 4"" S-40"		PC	R09708	預製	6		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	0	0	0		2	V	0	0	0	2	0	2																	2					
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME   	4	3	S-40	S-40	"4"" S-40 X 3"" S-40"		PC	R09715	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0		1	V	0	0	0	1	0	1																	1					
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME   	3	2	S-40	S-80	"3"" S-40 X 2"" S-80"		PC	R09668	預製	2		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	-2	0	0	0	-2				0	0	0	0	0	0																						
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	4	2	S-120	S-160	"4"" S-120 X 2"" S-160"		PC	R630900	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	4	3	S-120	S-160	"4"" S-120 X 3"" S-160"		PC	R1024975	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	3	2	S-40	S-80	"3"" S-40 X 2"" S-80"		PC	R345330	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	-2	0	0	-2				0	0	0	0	0	0																						
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C)	8	6	S-140	S-160	"8"" S-140 X 6"" S-160"		PC	R692845	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	371	PLUG  MNPT CS A105 RD HD ASME   	1	 	 	 	"1"""		PC	N00425	預製	1		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0				0	1	0	0	0	1						1																
碳鋼	371	PLUG  MNPT CS A105 RD HD ASME   	0.75	 	 	 	"3/4"""		PC	N00424	預製	38		28	28	0	22	0	6	0	28	0	22	0	6	0	28	0	-22	0	-6	0	-28				0	0	0	0	0	0																						
碳鋼	372	CAP CL3000 FNPT CS A105  ASME   	1.5	 	 	 	"1-1/2"""		PC	N00086	預製	1		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0				0	1	0	0	0	1						1																
碳鋼	372	CAP CL3000 FNPT CS A105  ASME   	0.75	 	 	 	"3/4"""		PC	N00088	預製	100		38	37	0	13	3	21	0	37	0	13	3	21	0	37	0	25	-3	-21	0	1				0	38	0	0	0	38						38																
碳鋼	372	CAP CL3000 FNPT CS A105  ASME  NACE	0.75	 	 	 	"3/4"""		PC	N195622	預製	14		5	5	0	0	5	0	0	5	0	0	5	0	0	5	0	0	0	0	0	0				0	0	5	0	0	5										5												
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	10	 	 	 	"10"""		PC	F00364	安裝	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	4	 	 	 	"4"""		PC	F00374	安裝	5		5	5	0	4	0	1	0	5	0	4	0	1	0	5	0	-4	0	-1	0	-5				0	0	0	0	0	0																						
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	3	 	 	 	"3"""		PC	F00373	安裝	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	2	 	 	 	"2"""		PC	F00369	安裝	18		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	1.5	 	 	 	"1-1/2"""		PC	F00363	安裝	4		3	3	0	3	0	0	0	3	0	3	0	0	0	3	0	-3	0	0	0	-3				0	0	0	0	0	0																						
碳鋼	411	BLIND FLANGE CL1500 RJ CS A105  ASME  NACE(IMPACT TEST at -1 DEG. C)	0.75	 	 	 	"3/4"""		PC	F204821	安裝	10		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	411	BLIND FLANGE CL2500 RJ CS A105  ASME  NACE(IMPACT TEST at -1 DEG. C)	1	 	 	 	"1"""		PC	F59038	安裝	14		12	12	0	0	1	11	0	12	0	0	1	11	0	12	0	0	-1	-11	0	-12		11	V	0	0	0	0	0	0																						
碳鋼	411	BLIND FLANGE CL300 RF CS A105  ASME   	8	 	 	 	"8"""		PC	F01113	安裝	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	411	BLIND FLANGE CL300 RF CS A105  ASME   	3	 	 	 	"3"""		PC	F01118	安裝	5		5	5	0	0	0	5	0	5	0	0	0	5	0	5	0	0	0	-5	0	-5				0	0	0	0	0	0																						
碳鋼	411	BLIND FLANGE CL300 RF CS A105  ASME   	2	 	 	 	"2"""		PC	F01123	安裝	29		15	15	0	0	8	7	0	15	0	0	8	7	0	15	0	0	-8	-7	0	-15				0	0	0	0	0	0																						
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME   	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	F06075	預製	26		19	19	0	14	3	2	0	19	0	14	3	2	0	19	0	0	0	0	0	0				0	14	3	2	0	19						14				3					2							
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME   	1	 	S-160	 	"1"" S-160"	6.35	PC	F07042	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME   	1	 	S-80	 	"1"" S-80"	4.55	PC	F06073	預製	86		47	46	0	3	32	11	0	46	0	3	32	11	0	46	0	0	-4	-11	0	-15				0	3	28	0	0	31						3				28												
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	F06072	預製	70		30	30	0	22	6	2	0	30	0	22	6	2	0	30	0	1	0	0	0	1				0	23	6	2	0	31						23				6					2							
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	PC	F06071	預製	473		28	28	0	28	0	0	0	28	0	28	0	0	0	28	0	5	0	0	0	5				0	33	0	0	0	33						33																
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	F60065	預製	4		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	-4	0	0	-4				0	0	0	0	0	0																						
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	F145771	預製	11		5	5	0	0	5	0	0	5	0	0	5	0	0	5	0	0	-5	0	0	-5				0	0	0	0	0	0																						
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	PC	F60026	預製	8		8	8	0	0	8	0	0	8	0	0	8	0	0	8	0	0	-8	0	0	-8				0	0	0	0	0	0																						
碳鋼	412	SW FLANGE CL2500 RJ CS A105  ASME   	1	 	S-80	 	"1"" S-80"	4.55	PC	F14988	預製	4		3	3	0	0	3	0	0	3	0	0	3	0	0	3	0	0	-1	0	0	-1				0	0	2	0	0	2										2												
碳鋼	412	SW FLANGE CL2500 RJ CS A105  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	F130601	預製	3		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	412	SW FLANGE CL300 RF CS A105  ASME   	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	F04169	預製	14		6	6	0	2	0	4	0	6	0	2	0	4	0	6	0	0	0	-4	0	-4				0	2	0	0	0	2						2																
碳鋼	412	SW FLANGE CL300 RF CS A105  ASME   	1	 	S-80	 	"1"" S-80"	4.55	PC	F04167	預製	98		72	72	0	13	44	15	0	72	0	13	44	15	0	72	0	0	-30	-15	0	-45				0	13	14	0	0	27						13				14												
碳鋼	412	SW FLANGE CL300 RF CS A105  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	F04166	預製	51		28	28	0	14	10	4	0	28	0	14	10	4	0	28	0	0	-9	0	0	-9				0	14	1	4	0	19						14				1					4							
碳鋼	412	SW FLANGE CL300 RF CS A105  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	PC	F04165	預製	77		8	8	0	0	4	4	0	8	0	0	4	4	0	8	0	0	-2	-4	0	-6				0	0	2	0	0	2										2												
碳鋼	412	SW FLANGE CL300 RF CS A105  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	F135941	預製	3		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	-2	0	0	-2				0	0	0	0	0	0																						
