管線材質	ORDER_SEQ	Short_desc	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	中文說明	用料時機	採購量	可領用量	合計	合計2	-	A	B	D	E	合計.1	-.1	A.1	B.1	D.1	E.1	需求總計	-.2	A.2	B.2	D.2	E.2	缺料總計	先不領	可領料	CHECK	-.3	A.3	B.3	D.3	E.3	領料總計	7/2	7/9	7/11	8/15	8/22	Unnamed: 49	7/2.1	7/10	8/15.1	8/22.1	Unnamed: 54	7/2.2	7/10.1	7/11.1	8/15.2	8/22.2	8/24	Unnamed: 61	7/2.3	7/10.2	8/15.3	8/22.3	Unnamed: 66	Unnamed: 67	7/2.4	7/10.3	7/11.2	8/15.4	8/22.4
碳鋼	311	TEE SMLS BW CS A234-WPB  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	S126430	三通+OLET	預製	22		21	21	0	0	0	21	0	21	0	0	0	21	0	21	0	0	0	-21	0	-21				0	0	0	0	0	0																													
碳鋼	311	TEE SMLS BW CS A234-WPB  ASME  NACE	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	S196758	三通+OLET	預製	14		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	1	0	0	1															1														
碳鋼	312	REDU. TEE CL3000 SW CS A105  ASME   	1.5	0.75	 	 	"1-1/2"" X 3/4"""		PC	R01455	三通+OLET	預製	7		3	3	0	3	0	0	0	3	0	3	0	0	0	3	0	0	0	0	0	0				0	3	0	0	0	3							3																						
碳鋼	312	REDU. TEE CL3000 SW CS A105  ASME   	1.5	1	 	 	"1-1/2"" X 1"""		PC	R01456	三通+OLET	預製	9		8	8	0	8	0	0	0	8	0	8	0	0	0	8	0	-7	0	0	0	-7				0	1	0	0	0	1							1																						
碳鋼	312	REDU. TEE CL3000 SW CS A105  ASME   	1	0.75	 	 	"1"" X 3/4"""		PC	R01452	三通+OLET	預製	32		9	8	0	0	6	2	0	8	0	0	6	2	0	8	0	1	0	0	0	1				0	1	6	2	0	9							1					6							2										
碳鋼	312	REDU. TEE CL3000 SW CS A105  ASME  NACE	1.5	0.75	 	 	"1-1/2"" X 3/4"""		PC	R7198466	三通+OLET	預製	5		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	0	0	0	0				0	0	4	0	0	4												4																	
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	8	4	S-40	S-40	"8"" S-40 X 4"" S-40"		PC	R25994	三通+OLET	預製	7		4	4	0	0	0	4	0	4	0	0	0	4	0	4	0	0	0	0	0	0				0	0	0	4	0	4																				2	2								
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	6	4	S-40	S-40	"6"" S-40 X 4"" S-40"		PC	R25992	三通+OLET	預製	11		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0				0	1	0	0	0	1								1																					
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	4	2	S-40	S-80	"4"" S-40 X 2"" S-80"		PC	R26196	三通+OLET	預製	19		17	17	0	16	0	1	0	17	0	16	0	1	0	17	0	0	0	0	0	0				0	16	0	1	0	17								16												1									
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	3	1.5	S-40	S-80	"3"" S-40 X 1-1/2"" S-80"		PC	R26193	三通+OLET	預製	11		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	-1	0	0	0	-1				0	0	0	0	0	0																													
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	2	1.5	S-80	S-80	"2"" S-80 X 1-1/2"" S-80"		PC	R25546	三通+OLET	預製	2		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0				0	0	0	1	0	1																			1										
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME   	2	1	S-80	S-80	"2"" S-80 X 1"" S-80"		PC	R25544	三通+OLET	預製	10		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0				0	2	0	0	0	2							2																						
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME  NACE	6	4	S-160	S-120	"6"" S-160 X 4"" S-120"		PC	R855390	三通+OLET	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	1	0	0	1																	1												
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"		PC	R441276	三通+OLET	預製	3		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	0	0	0				0	0	0	3	0	3																					3								
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C)	8	4	S-140	S-120	"8"" S-140 X 4"" S-120"		PC	R752682	三通+OLET	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	1	0	0	1																	1												
碳鋼	312	REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C)	8	6	S-140	S-160	"8"" S-140 X 6"" S-160"		PC	R458994	三通+OLET	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	1	0	0	1																	1												
碳鋼	321	HALF COUPLING CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""		PC	S00166	半接頭	預製	22		15	15	0	0	9	6	0	15	0	0	9	6	0	15	0	0	0	0	0	0				0	0	9	6	0	15												9							6										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	8	0.75	 	 	"8"" X 3/4"""		PC	S07382	三通+OLET	預製	17		8	8	0	0	0	8	0	8	0	0	0	8	0	8	0	0	0	0	0	0				0	0	0	8	0	8																			8										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	8	1.5	 	 	"8"" X 1-1/2"""		PC	S07380	三通+OLET	預製	4		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																													
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	8	1	 	 	"8"" X 1"""		PC	S07381	三通+OLET	預製	17		6	6	0	0	0	6	0	6	0	0	0	6	0	6	0	0	0	0	0	0				0	0	0	6	0	6																						6							
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	6	0.75	 	 	"6"" X 3/4"""		PC	S07387	三通+OLET	預製	22		8	8	0	0	0	8	0	8	0	0	0	8	0	8	0	0	0	0	0	0				0	0	0	8	0	8																			8										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	6	1.5	 	 	"6"" X 1-1/2"""		PC	S07385	三通+OLET	預製	11		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0				0	0	0	1	0	1																			1										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	6	1	 	 	"6"" X 1"""		PC	S07386	三通+OLET	預製	23		4	4	0	0	0	4	0	4	0	0	0	4	0	4	0	0	0	0	0	0				0	0	0	4	0	4																			4										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	4	0.75	 	 	"4"" X 3/4"""		PC	S07397	三通+OLET	預製	14		7	7	0	2	0	5	0	7	0	2	0	5	0	7	0	0	0	0	0	0				0	2	0	5	0	7							2												5										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	4	1.5	 	 	"4"" X 1-1/2"""		PC	S07395	三通+OLET	預製	5		3	3	0	2	0	1	0	3	0	2	0	1	0	3	0	0	0	0	0	0				0	2	0	1	0	3							2												1										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	4	1	 	 	"4"" X 1"""		PC	S07396	三通+OLET	預製	9		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	0	0	0				0	0	0	3	0	3																			3										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	3	0.75	 	 	"3"" X 3/4"""		PC	S07402	三通+OLET	預製	33		20	20	0	9	0	11	0	20	0	9	0	11	0	20	0	0	0	0	0	0				0	9	0	11	0	20							9												11										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	3	1	 	 	"3"" X 1"""		PC	S07401	三通+OLET	預製	20		6	6	0	0	0	6	0	6	0	0	0	6	0	6	0	0	0	0	0	0				0	0	0	6	0	6																			6										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS   	2	0.75	 	 	"2"" X 3/4"""		PC	S07411	三通+OLET	預製	30		3	3	0	0	1	2	0	3	0	0	1	2	0	3	0	0	0	0	0	0				0	0	1	2	0	3												1							2										
碳鋼	331	SOCKOLET CL3000 SW CS A105  MSS  NACE	2	0.75	 	 	"2"" X 3/4"""		PC	S297972	三通+OLET	預製	6		5	5	0	0	5	0	0	5	0	0	5	0	0	5	0	0	0	0	0	0				0	0	5	0	0	5												5																	
碳鋼	331	THREDOLET CL3000 FNPT CS A105  MSS   	6	0.75	 	 	"6"" X 3/4"""		PC	N06732	THREDOLET	預製	0		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																													
碳鋼	331	THREDOLET CL3000 FNPT CS A105  MSS   	4	0.75	 	 	"4"" X 3/4"""		PC	N06742	THREDOLET	預製	2		3	3	0	2	0	1	0	3	0	2	0	1	0	3	0	-2	0	-1	0	-3				0	0	0	0	0	0																													
碳鋼	331	THREDOLET CL3000 FNPT CS A105  MSS   	3	0.75	 	 	"3"" X 3/4"""		PC	N06747	THREDOLET	預製	0		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																													
碳鋼	331	THREDOLET CL3000 FNPT CS A105  MSS   	2	0.75	 	 	"2"" X 3/4"""		PC	N06756	THREDOLET	預製	20		19	19	0	18	0	1	0	19	0	18	0	1	0	19	0	-18	0	-1	0	-19				0	0	0	0	0	0																													
碳鋼	332	WELDOLET  BW CS A105  MSS   	6	2	S-40	S-80	"6"" S-40 X 2"" S-80"		PC	R22455	三通+OLET	預製	8		4	4	0	1	0	3	0	4	0	1	0	3	0	4	0	0	0	0	0	0				0	1	0	3	0	4							1												3										
碳鋼	332	WELDOLET  BW CS A105  MSS  NACE	8	1.5	S-140	S-160	"8"" S-140 X 1-1/2"" S-160"		PC	R735698	三通+OLET	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0				0	0	0	1	0	1																						1							
碳鋼	332	WELDOLET  BW CS A105  MSS  NACE	8	1	S-140	S-160	"8"" S-140 X 1"" S-160"		PC	R735594	三通+OLET	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																													
碳鋼	332	WELDOLET  BW CS A105  MSS  NACE	6	1	S-160	S-160	"6"" S-160 X 1"" S-160"		PC	R735118	三通+OLET	預製	3		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	-2	0	0	-2				0	0	0	0	0	0																													
碳鋼	332	WELDOLET  BW CS A105  MSS  NACE	4	1	S-120	S-160	"4"" S-120 X 1"" S-160"		PC	R478135	三通+OLET	預製	2		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	0	0	0				0	0	0	2	0	2																						2							
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""		PC	S00044	全接頭	預製	79		47	47	0	46	0	1	0	47	0	46	0	1	0	47	0	0	0	0	0	0				0	46	0	1	0	47							46												1										
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME   	1	 	 	 	"1"""		PC	S00045	全接頭	預製	137		76	75	0	46	18	11	0	75	0	46	18	11	0	75	0	1	0	0	0	1				0	47	18	11	0	76							47					18							11										
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""		PC	S00046	全接頭	預製	45		18	18	0	9	4	5	0	18	0	9	4	5	0	18	0	0	0	0	0	0				0	9	4	5	0	18							9					4							5										
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""		PC	S00047	全接頭	預製	97		22	22	0	0	22	0	0	22	0	0	22	0	0	22	0	0	0	0	0	0				0	0	22	0	0	22												22																	
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""		PC	S298015	全接頭	預製	9		9	9	0	0	9	0	0	9	0	0	9	0	0	9	0	0	-3	0	0	-3				0	0	6	0	0	6												6																	
碳鋼	351	FULL COUPLING CL3000 SW CS A105  ASME  NACE	0.5	 	 	 	"1/2"""		PC	S298011	全接頭	預製	8		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	0	0	0	0				0	0	4	0	0	4												4																	
碳鋼	351	FULL COUPLING CL6000 SW CS A105  ASME   	1	 	 	 	"1"""		PC	S01530	全接頭	預製	5		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	1	0	0	1												1																	
碳鋼	351	FULL COUPLING CL6000 SW CS A105  ASME  NACE	1	 	 	 	"1"""		PC	S198141	全接頭	預製	8		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	0	0	0	0				0	0	4	0	0	4												4																	
碳鋼	362	CONC. REDU. COUPLING CL3000 SW CS A105  ASME   	1	0.5	 	 	"1"" X 1/2"""		PC	R00328	異徑大小接頭	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2												2																	
碳鋼	362	CONC. REDU. COUPLING CL3000 SW CS A105  ASME   	1	0.75	 	 	"1"" X 3/4"""		PC	R00329	異徑大小接頭	預製	4		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	0	0	0	0				0	0	4	0	0	4												4																	
碳鋼	362	CONC. REDU. COUPLING CL3000 SW CS A105  ASME  NACE	1	0.5	 	 	"1"" X 1/2"""		PC	R7198469	異徑大小接頭	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	-2	0	0	-2				0	0	0	0	0	0																													
碳鋼	362	CONC. REDU. COUPLING CL6000 SW CS A105  ASME  NACE	1	0.75	 	 	"1"" X 3/4"""		PC	R6663892	異徑大小接頭	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2												2																	
碳鋼	362	CONC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	3	1.5	S-40	S-80	"3"" S-40 X 1-1/2"" S-80"		PC	S01888	同心漸縮管	預製	3		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0				0	2	0	0	0	2									2																				
碳鋼	362	CONC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS  NACE	2	1.5	S-80	S-80	"2"" S-80 X 1-1/2"" S-80"		PC	S157016	同心漸縮管	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2																2													
碳鋼	362	CONC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1.5	0.75	S-80	S-80	"1-1/2"" S-80 X 3/4"" S-80"		PC	S03142	同心漸縮管	預製	6		6	6	0	6	0	0	0	6	0	6	0	0	0	6	0	-1	0	0	0	-1				0	5	0	0	0	5									5																				
碳鋼	362	CONC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1	0.5	S-80	S-80	"1"" S-80 X 1/2"" S-80"		PC	S01276	同心漸縮管	預製	12		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2															2														
碳鋼	362	CONC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1	0.75	S-80	S-80	"1"" S-80 X 3/4"" S-80"		PC	S01274	同心漸縮管	預製	27		17	17	0	9	8	0	0	17	0	9	8	0	0	17	0	-5	0	0	0	-5				0	4	8	0	0	12									4						8														
碳鋼	362	CONC. SWAGE NIPPLE  PBE CS A234-WPB  MSS  NACE	1.5	1	S-80	S-80	"1-1/2"" S-80 X 1"" S-80"		PC	S156121	同心漸縮管	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2															2														
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	3	1	S-40	S-80	"3"" S-40 X 1"" S-80"		PC	S11360	偏心漸縮管	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	1	0	0	1														1															
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	2	0.75	S-80	S-80	"2"" S-80 X 3/4"" S-80"		PC	S04841	偏心漸縮管	預製	9		8	8	0	8	0	0	0	8	0	8	0	0	0	8	0	-3	0	0	0	-3				0	5	0	0	0	5									5																				
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	2	1.5	S-80	S-80	"2"" S-80 X 1-1/2"" S-80"		PC	S04843	偏心漸縮管	預製	29		25	25	0	22	1	2	0	25	0	22	1	2	0	25	0	0	0	0	0	0				0	22	1	2	0	25									22						1						2								
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS   	2	1	S-80	S-80	"2"" S-80 X 1"" S-80"		PC	S04842	偏心漸縮管	預製	3		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0				0	2	0	0	0	2									2																				
碳鋼	362	ECC. SWAGE NIPPLE  BLE/ PSE CS A234-WPB  MSS  NACE	2	1	S-160	S-160	"2"" S-160 X 1"" S-160"		PC	S158996	偏心漸縮管	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																													
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1.5	0.5	S-80	S-80	"1-1/2"" S-80 X 1/2"" S-80"		PC	S03709	偏心漸縮管	預製	29		28	28	0	28	0	0	0	28	0	28	0	0	0	28	0	0	0	0	0	0				0	28	0	0	0	28										28																			
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1.5	0.75	S-80	S-80	"1-1/2"" S-80 X 3/4"" S-80"		PC	S03708	偏心漸縮管	預製	6		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0				0	2	0	0	0	2									2																				
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1.5	1	S-80	S-80	"1-1/2"" S-80 X 1"" S-80"		PC	S03707	偏心漸縮管	預製	6		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0				0	1	0	0	0	1									1																				
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1	0.5	S-80	S-80	"1"" S-80 X 1/2"" S-80"		PC	S03712	偏心漸縮管	預製	7		4	4	0	0	0	4	0	4	0	0	0	4	0	4	0	0	0	0	0	0				0	0	0	4	0	4																					4								
碳鋼	362	ECC. SWAGE NIPPLE  PBE CS A234-WPB  MSS   	1	0.75	S-80	S-80	"1"" S-80 X 3/4"" S-80"		PC	S03711	偏心漸縮管	預製	5		4	4	0	4	0	0	0	4	0	4	0	0	0	4	0	0	0	0	0	0				0	4	0	0	0	4										4																			
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME   	8	4	S-40	S-40	"8"" S-40 X 4"" S-40"		PC	R16291	同心大小頭	預製	3		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	-2	0	-2		1	V	0	0	0	1	0	1																					1								
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME   	6	3	S-40	S-40	"6"" S-40 X 3"" S-40"		PC	R16288	同心大小頭	預製	2		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																													
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME   	3	2	S-40	S-80	"3"" S-40 X 2"" S-80"		PC	R16329	同心大小頭	預製	6		6	6	0	0	0	6	0	6	0	0	0	6	0	6	0	0	0	-6	0	-6				0	0	0	0	0	0																													
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	2	1.5	S-80	S-80	"2"" S-80 X 1-1/2"" S-80"		PC	R341360	同心大小頭	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2															2														
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	1	0.5	S-160	S-160	"1"" S-160 X 1/2"" S-160"		PC	R442217	同心大小頭	預製	22		12	12	0	0	0	12	0	12	0	0	0	12	0	12	0	0	0	0	0	0				0	0	0	12	0	12																					12								
碳鋼	363	CONC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"		PC	R442245	同心大小頭	預製	3		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	0	0	0				0	0	0	3	0	3																					3								
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME   	6	4	S-40	S-40	"6"" S-40 X 4"" S-40"		PC	R09708	偏心大小頭	預製	6		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	0	0	0		2	V	0	0	0	2	0	2																					2								
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME   	4	3	S-40	S-40	"4"" S-40 X 3"" S-40"		PC	R09715	偏心大小頭	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0		1	V	0	0	0	1	0	1																					1								
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME   	3	2	S-40	S-80	"3"" S-40 X 2"" S-80"		PC	R09668	偏心大小頭	預製	2		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	-2	0	0	0	-2				0	0	0	0	0	0																													
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	4	2	S-120	S-160	"4"" S-120 X 2"" S-160"		PC	R630900	偏心大小頭	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0				0	0	0	1	0	1																						1							
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	4	3	S-120	S-160	"4"" S-120 X 3"" S-160"		PC	R1024975	偏心大小頭	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																													
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME  NACE	3	2	S-40	S-80	"3"" S-40 X 2"" S-80"		PC	R345330	偏心大小頭	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0				0	0	2	0	0	2																	2												
碳鋼	363	ECC. REDUCER SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C)	8	6	S-140	S-160	"8"" S-140 X 6"" S-160"		PC	R692845	偏心大小頭	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	1	0	0	1																	1												
碳鋼	371	PLUG  MNPT CS A105 RD HD ASME   	1	 	 	 	"1"""		PC	N00425	管塞頭	預製	1		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0				0	1	0	0	0	1							1																						
碳鋼	371	PLUG  MNPT CS A105 RD HD ASME   	0.75	 	 	 	"3/4"""		PC	N00424	管塞頭	預製	38		28	28	0	22	0	6	0	28	0	22	0	6	0	28	0	-22	0	-6	0	-28				0	0	0	0	0	0																													
碳鋼	372	CAP CL3000 FNPT CS A105  ASME   	1.5	 	 	 	"1-1/2"""		PC	N00086	管帽	預製	1		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0				0	1	0	0	0	1							1																						
碳鋼	372	CAP CL3000 FNPT CS A105  ASME   	0.75	 	 	 	"3/4"""		PC	N00088	管帽	預製	100		38	37	0	13	3	21	0	37	0	13	3	21	0	37	0	1	0	0	0	1				0	14	3	21	0	38							14					3							21										
碳鋼	372	CAP CL3000 FNPT CS A105  ASME  NACE	0.75	 	 	 	"3/4"""		PC	N195622	管帽	預製	14		5	5	0	0	5	0	0	5	0	0	5	0	0	5	0	0	0	0	0	0				0	0	5	0	0	5												5																	
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	10	 	 	 	"10"""		PC	F00364	盲板	安裝	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																													
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	4	 	 	 	"4"""		PC	F00374	盲板	安裝	5		5	5	0	4	0	1	0	5	0	4	0	1	0	5	0	-4	0	-1	0	-5				0	0	0	0	0	0																													
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	3	 	 	 	"3"""		PC	F00373	盲板	安裝	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																													
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	2	 	 	 	"2"""		PC	F00369	盲板	安裝	18		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																													
碳鋼	411	BLIND FLANGE CL150 RF CS A105  ASME   	1.5	 	 	 	"1-1/2"""		PC	F00363	盲板	安裝	4		3	3	0	3	0	0	0	3	0	3	0	0	0	3	0	-3	0	0	0	-3				0	0	0	0	0	0																													
碳鋼	411	BLIND FLANGE CL1500 RJ CS A105  ASME  NACE(IMPACT TEST at -1 DEG. C)	0.75	 	 	 	"3/4"""		PC	F204821	盲板	安裝	10		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																													
碳鋼	411	BLIND FLANGE CL2500 RJ CS A105  ASME  NACE(IMPACT TEST at -1 DEG. C)	1	 	 	 	"1"""		PC	F59038	盲板	安裝	14		12	12	0	0	1	11	0	12	0	0	1	11	0	12	0	0	-1	-11	0	-12		11	V	0	0	0	0	0	0																													
碳鋼	411	BLIND FLANGE CL300 RF CS A105  ASME   	8	 	 	 	"8"""		PC	F01113	盲板	安裝	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																													
碳鋼	411	BLIND FLANGE CL300 RF CS A105  ASME   	3	 	 	 	"3"""		PC	F01118	盲板	安裝	5		5	5	0	0	0	5	0	5	0	0	0	5	0	5	0	0	0	-5	0	-5				0	0	0	0	0	0																													
碳鋼	411	BLIND FLANGE CL300 RF CS A105  ASME   	2	 	 	 	"2"""		PC	F01123	盲板	安裝	29		15	15	0	0	8	7	0	15	0	0	8	7	0	15	0	0	-8	-7	0	-15				0	0	0	0	0	0																													
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME   	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	F06075	法蘭	預製	26		19	19	0	14	3	2	0	19	0	14	3	2	0	19	0	0	0	0	0	0				0	14	3	2	0	19							14					3							2										
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME   	1	 	S-160	 	"1"" S-160"	6.35	PC	F07042	法蘭	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																													
碳鋼	412	SW FLANGE CL150 RF CS A105  ASME   	1	 	S-80	 	"1"" S-80"	4.55	PC	F06073	法蘭	預製	86		47	46	0	3	32	11	0	46	0	3	32	11	0	46	0	0	-4	-11	0	-15				0	3	28	0	0	31							3					28																	
